2018-01-06 23:59:58.999998,4863300,Выдача наличных денежных средств по УС 258467 за операционный цикл 30.12.2017 - 06.01.2018
2018-01-09 23:59:58.999998,1238300,Выдача наличных денежных средств по УС 258467 за операционный цикл 06.01.2018 - 09.01.2018
2018-01-11 23:59:58.999998,5625900,Выдача наличных денежных средств по УС 258467 за операционный цикл 09.01.2018 - 11.01.2018
2018-01-13 23:59:58.999998,4468100,Выдача наличных денежных средств по УС 258467 за операционный цикл 11.01.2018 - 13.01.2018
2018-01-14 23:59:58.999998,1309500,Выдача наличных денежных средств по УС 258467 за операционный цикл 13.01.2018 - 14.01.2018
2018-01-16 23:59:58.999998,2819700,Выдача наличных денежных средств по УС 258467 за операционный цикл 14.01.2018 - 16.01.2018
2018-01-18 23:59:58.999998,4623700,Выдача наличных денежных средств по УС 258467 за операционный цикл 16.01.2018 - 18.01.2018
2018-01-21 23:59:58.999998,4999100,Выдача наличных денежных средств по УС 258467 за операционный цикл 18.01.2018 - 21.01.2018
2018-01-24 23:59:58.999998,4861000,Выдача наличных денежных средств по УС 258467 за операционный цикл 21.01.2018 - 24.01.2018
2018-01-27 23:59:58.999998,6056500,Выдача наличных денежных средств по УС 258467 за операционный цикл 24.01.2018 - 27.01.2018
2018-01-30 23:59:58.999998,3944400,Выдача наличных денежных средств по УС 258467 за операционный цикл 27.01.2018 - 30.01.2018
2018-02-01 23:59:58.999998,4061600,Выдача наличных денежных средств по УС 258467 за операционный цикл 30.01.2018 - 01.02.2018
2018-02-04 23:59:58.999998,5654100,Выдача наличных денежных средств по УС 258467 за операционный цикл 01.02.2018 - 04.02.2018
2018-02-06 23:59:58.999998,3857500,Выдача наличных денежных средств по УС 258467 за операционный цикл 04.02.2018 - 06.02.2018
2018-02-08 23:59:58.999998,4153500,Выдача наличных денежных средств по УС 258467 за операционный цикл 06.02.2018 - 08.02.2018
2018-02-10 23:59:58.999998,6293400,Выдача наличных денежных средств по УС 258467 за операционный цикл 08.02.2018 - 10.02.2018
2018-02-12 23:59:58.999998,2537900,Выдача наличных денежных средств по УС 258467 за операционный цикл 10.02.2018 - 12.02.2018
