2018-01-10 23:59:59,7146000,Выдача наличных денежных средств по УС 170130 за операционный цикл 29.12.2017 - 10.01.2018
2018-01-12 23:59:59,5332000,Выдача наличных денежных средств по УС 170130 за операционный цикл 10.01.2018 - 12.01.2018
2018-01-15 23:59:59,4806200,Выдача наличных денежных средств по УС 170130 за операционный цикл 12.01.2018 - 15.01.2018
2018-01-17 23:59:59,5357700,Выдача наличных денежных средств по УС 170130 за операционный цикл 15.01.2018 - 17.01.2018
2018-01-18 23:59:59,4082100,Выдача наличных денежных средств по УС 170130 за операционный цикл 17.01.2018 - 18.01.2018
2018-01-22 23:59:59,6248900,Выдача наличных денежных средств по УС 170130 за операционный цикл 18.01.2018 - 22.01.2018
2018-01-23 23:59:59,4651200,Выдача наличных денежных средств по УС 170130 за операционный цикл 22.01.2018 - 23.01.2018
2018-01-25 23:59:59,3564600,Выдача наличных денежных средств по УС 170130 за операционный цикл 23.01.2018 - 25.01.2018
2018-01-27 23:59:59,6636800,Выдача наличных денежных средств по УС 170130 за операционный цикл 25.01.2018 - 27.01.2018
2018-01-30 23:59:59,4756700,Выдача наличных денежных средств по УС 170130 за операционный цикл 27.01.2018 - 30.01.2018
2018-02-01 23:59:59,4400200,Выдача наличных денежных средств по УС 170130 за операционный цикл 30.01.2018 - 01.02.2018
2018-02-03 23:59:59,5614600,Выдача наличных денежных средств по УС 170130 за операционный цикл 01.02.2018 - 03.02.2018
2018-02-05 23:59:59,677300,Выдача наличных денежных средств по УС 170130 за операционный цикл 03.02.2018 - 05.02.2018
2018-02-07 23:59:59,6461700,Выдача наличных денежных средств по УС 170130 за операционный цикл 05.02.2018 - 07.02.2018
2018-02-09 23:59:59,5292100,Выдача наличных денежных средств по УС 170130 за операционный цикл 07.02.2018 - 09.02.2018
2018-02-12 23:59:59,5428200,Выдача наличных денежных средств по УС 170130 за операционный цикл 09.02.2018 - 12.02.2018
2018-02-14 23:59:59,4881800,Выдача наличных денежных средств по УС 170130 за операционный цикл 12.02.2018 - 14.02.2018
2018-02-16 23:59:59,5187500,Выдача наличных денежных средств по УС 170130 за операционный цикл 14.02.2018 - 16.02.2018
2018-02-19 23:59:59,3761700,Выдача наличных денежных средств по УС 170130 за операционный цикл 16.02.2018 - 19.02.2018
2018-02-20 23:59:59,4519600,Выдача наличных денежных средств по УС 170130 за операционный цикл 19.02.2018 - 20.02.2018
2018-02-22 23:59:59,6736800,Выдача наличных денежных средств по УС 170130 за операционный цикл 20.02.2018 - 22.02.2018
2018-02-28 23:59:59,6174200,Выдача наличных денежных средств по УС 170130 за операционный цикл 26.02.2018 - 28.02.2018
2018-03-02 23:59:59,5951500,Выдача наличных денежных средств по УС 170130 за операционный цикл 28.02.2018 - 02.03.2018
2018-03-06 23:59:59,7493400,Выдача наличных денежных средств по УС 170130 за операционный цикл 02.03.2018 - 06.03.2018
2018-03-12 23:59:59,7046600,Выдача наличных денежных средств по УС 170130 за операционный цикл 06.03.2018 - 12.03.2018
2018-03-14 23:59:59,5932300,Выдача наличных денежных средств по УС 170130 за операционный цикл 12.03.2018 - 14.03.2018
2018-03-16 23:59:59,6706600,Выдача наличных денежных средств по УС 170130 за операционный цикл 14.03.2018 - 16.03.2018
2018-03-19 23:59:59,3764200,Выдача наличных денежных средств по УС 170130 за операционный цикл 16.03.2018 - 19.03.2018
2018-03-20 23:59:59,6127200,Выдача наличных денежных средств по УС 170130 за операционный цикл 19.03.2018 - 20.03.2018
2018-03-22 23:59:59,2356900,Выдача наличных денежных средств по УС 170130 за операционный цикл 20.03.2018 - 22.03.2018
2018-03-24 23:59:59,6343400,Выдача наличных денежных средств по УС 170130 за операционный цикл 22.03.2018 - 24.03.2018
2018-03-27 23:59:59,2469100,Выдача наличных денежных средств по УС 170130 за операционный цикл 24.03.2018 - 27.03.2018
2018-03-29 23:59:59,6224000,Выдача наличных денежных средств по УС 170130 за операционный цикл 27.03.2018 - 29.03.2018
2018-04-02 23:59:59,7369500,Выдача наличных денежных средств по УС 170130 за операционный цикл 29.03.2018 - 02.04.2018
2018-04-04 23:59:59,5156600,Выдача наличных денежных средств по УС 170130 за операционный цикл 02.04.2018 - 04.04.2018
2018-04-06 23:59:59,5580100,Выдача наличных денежных средств по УС 170130 за операционный цикл 04.04.2018 - 06.04.2018
2018-04-09 23:59:59,4294300,Выдача наличных денежных средств по УС 170130 за операционный цикл 06.04.2018 - 09.04.2018
2018-04-11 23:59:59,6558100,Выдача наличных денежных средств по УС 170130 за операционный цикл 09.04.2018 - 11.04.2018
2018-04-13 23:59:59,5289700,Выдача наличных денежных средств по УС 170130 за операционный цикл 11.04.2018 - 13.04.2018
2018-04-16 23:59:59,5360700,Выдача наличных денежных средств по УС 170130 за операционный цикл 13.04.2018 - 16.04.2018
2018-04-17 23:59:59,2790000,Выдача наличных денежных средств по УС 170130 за операционный цикл 16.04.2018 - 17.04.2018
2018-04-19 23:59:59,4957900,Выдача наличных денежных средств по УС 170130 за операционный цикл 17.04.2018 - 19.04.2018
2018-04-21 23:59:59,7497400,Выдача наличных денежных средств по УС 170130 за операционный цикл 19.04.2018 - 21.04.2018
2018-04-23 23:59:59,874700,Выдача наличных денежных средств по УС 170130 за операционный цикл 21.04.2018 - 23.04.2018
2018-04-24 23:59:59,4956900,Выдача наличных денежных средств по УС 170130 за операционный цикл 23.04.2018 - 24.04.2018
