2018-01-04 23:59:58.999998,7576300,Выдача наличных денежных средств по УС 170070 за операционный цикл 30.12.2017 - 04.01.2018
2018-01-07 23:59:58.999998,3372700,Выдача наличных денежных средств по УС 170070 за операционный цикл 04.01.2018 - 07.01.2018
2018-01-09 23:59:58.999998,2085200,Выдача наличных денежных средств по УС 170070 за операционный цикл 07.01.2018 - 09.01.2018
2018-01-10 23:59:58.999998,4266800,Выдача наличных денежных средств по УС 170070 за операционный цикл 09.01.2018 - 10.01.2018
2018-01-11 23:59:58.999998,3194400,Выдача наличных денежных средств по УС 170070 за операционный цикл 10.01.2018 - 11.01.2018
2018-01-12 23:59:58.999998,3183600,Выдача наличных денежных средств по УС 170070 за операционный цикл 11.01.2018 - 12.01.2018
2018-01-15 23:59:58.999998,7657100,Выдача наличных денежных средств по УС 170070 за операционный цикл 12.01.2018 - 15.01.2018
2018-01-16 23:59:58.999998,3773600,Выдача наличных денежных средств по УС 170070 за операционный цикл 15.01.2018 - 16.01.2018
2018-01-17 23:59:58.999998,3745500,Выдача наличных денежных средств по УС 170070 за операционный цикл 16.01.2018 - 17.01.2018
2018-01-18 23:59:58.999998,1821000,Выдача наличных денежных средств по УС 170070 за операционный цикл 17.01.2018 - 18.01.2018
2018-01-19 23:59:58.999998,2646200,Выдача наличных денежных средств по УС 170070 за операционный цикл 18.01.2018 - 19.01.2018
2018-01-22 23:59:58.999998,7085400,Выдача наличных денежных средств по УС 170070 за операционный цикл 19.01.2018 - 22.01.2018
2018-01-23 23:59:58.999998,3274100,Выдача наличных денежных средств по УС 170070 за операционный цикл 22.01.2018 - 23.01.2018
2018-01-25 23:59:58.999998,6929300,Выдача наличных денежных средств по УС 170070 за операционный цикл 23.01.2018 - 25.01.2018
2018-01-26 23:59:58.999998,1950600,Выдача наличных денежных средств по УС 170070 за операционный цикл 25.01.2018 - 26.01.2018
2018-01-30 23:59:58.999998,9662200,Выдача наличных денежных средств по УС 170070 за операционный цикл 26.01.2018 - 30.01.2018
2018-01-31 23:59:58.999998,5291300,Выдача наличных денежных средств по УС 170070 за операционный цикл 30.01.2018 - 31.01.2018
2018-02-02 23:59:58.999998,5541000,Выдача наличных денежных средств по УС 170070 за операционный цикл 31.01.2018 - 02.02.2018
2018-02-06 23:59:58.999998,7916400,Выдача наличных денежных средств по УС 170070 за операционный цикл 02.02.2018 - 06.02.2018
2018-02-08 23:59:58.999998,5563700,Выдача наличных денежных средств по УС 170070 за операционный цикл 06.02.2018 - 08.02.2018
2018-02-09 23:59:58.999998,3326200,Выдача наличных денежных средств по УС 170070 за операционный цикл 08.02.2018 - 09.02.2018
2018-02-13 23:59:58.999998,9998400,Выдача наличных денежных средств по УС 170070 за операционный цикл 09.02.2018 - 13.02.2018
2018-02-15 23:59:58.999998,6794900,Выдача наличных денежных средств по УС 170070 за операционный цикл 13.02.2018 - 15.02.2018
2018-02-16 23:59:58.999998,3762400,Выдача наличных денежных средств по УС 170070 за операционный цикл 15.02.2018 - 16.02.2018
2018-02-19 23:59:58.999998,5254800,Выдача наличных денежных средств по УС 170070 за операционный цикл 16.02.2018 - 19.02.2018
2018-02-20 23:59:58.999998,3168900,Выдача наличных денежных средств по УС 170070 за операционный цикл 19.02.2018 - 20.02.2018
2018-02-21 23:59:58.999998,5634400,Выдача наличных денежных средств по УС 170070 за операционный цикл 20.02.2018 - 21.02.2018
2018-02-22 23:59:58.999998,4582000,Выдача наличных денежных средств по УС 170070 за операционный цикл 21.02.2018 - 22.02.2018
2018-02-27 23:59:58.999998,6043800,Выдача наличных денежных средств по УС 170070 за операционный цикл 22.02.2018 - 27.02.2018
2018-03-02 23:59:58.999998,3143900,Выдача наличных денежных средств по УС 170070 за операционный цикл 01.03.2018 - 02.03.2018
2018-03-05 23:59:58.999998,5899100,Выдача наличных денежных средств по УС 170070 за операционный цикл 02.03.2018 - 05.03.2018
