2018-01-09 23:59:58.999998,7904000,Выдача наличных денежных средств по УС 170121 за операционный цикл 28.12.2017 - 09.01.2018
2018-01-12 23:59:58.999998,7787700,Выдача наличных денежных средств по УС 170121 за операционный цикл 09.01.2018 - 12.01.2018
2018-01-15 23:59:58.999998,5081200,Выдача наличных денежных средств по УС 170121 за операционный цикл 12.01.2018 - 15.01.2018
2018-01-17 23:59:58.999998,10446700,Выдача наличных денежных средств по УС 170121 за операционный цикл 15.01.2018 - 17.01.2018
2018-01-20 23:59:58.999998,9743900,Выдача наличных денежных средств по УС 170121 за операционный цикл 17.01.2018 - 20.01.2018
2018-01-22 23:59:58.999998,764500,Выдача наличных денежных средств по УС 170121 за операционный цикл 20.01.2018 - 22.01.2018
2018-01-24 23:59:58.999998,7205800,Выдача наличных денежных средств по УС 170121 за операционный цикл 22.01.2018 - 24.01.2018
2018-01-26 23:59:58.999998,7830400,Выдача наличных денежных средств по УС 170121 за операционный цикл 24.01.2018 - 26.01.2018
2018-01-27 23:59:58.999998,4381600,Выдача наличных денежных средств по УС 170121 за операционный цикл 26.01.2018 - 27.01.2018
2018-01-29 23:59:58.999998,2024100,Выдача наличных денежных средств по УС 170121 за операционный цикл 27.01.2018 - 29.01.2018
2018-01-30 23:59:58.999998,8068100,Выдача наличных денежных средств по УС 170121 за операционный цикл 29.01.2018 - 30.01.2018
2018-01-31 23:59:58.999998,1307300,Выдача наличных денежных средств по УС 170121 за операционный цикл 30.01.2018 - 31.01.2018
2018-02-02 23:59:58.999998,8270800,Выдача наличных денежных средств по УС 170121 за операционный цикл 31.01.2018 - 02.02.2018
2018-02-03 23:59:58.999998,3182200,Выдача наличных денежных средств по УС 170121 за операционный цикл 02.02.2018 - 03.02.2018
2018-02-05 23:59:58.999998,1966100,Выдача наличных денежных средств по УС 170121 за операционный цикл 03.02.2018 - 05.02.2018
2018-02-07 23:59:58.999998,8241200,Выдача наличных денежных средств по УС 170121 за операционный цикл 05.02.2018 - 07.02.2018
2018-02-08 23:59:58.999998,4846300,Выдача наличных денежных средств по УС 170121 за операционный цикл 07.02.2018 - 08.02.2018
2018-02-09 23:59:58.999998,3311400,Выдача наличных денежных средств по УС 170121 за операционный цикл 08.02.2018 - 09.02.2018
2018-02-15 23:59:58.999998,9493400,Выдача наличных денежных средств по УС 170121 за операционный цикл 13.02.2018 - 15.02.2018
2018-02-18 23:59:58.999998,9232200,Выдача наличных денежных средств по УС 170121 за операционный цикл 15.02.2018 - 18.02.2018
