2018-01-08 23:59:59,6156300,Выдача наличных денежных средств по УС 10246504 за операционный цикл 29.12.2017 - 08.01.2018
2018-01-10 23:59:59,2123700,Выдача наличных денежных средств по УС 10246504 за операционный цикл 08.01.2018 - 10.01.2018
2018-01-12 23:59:59,4243100,Выдача наличных денежных средств по УС 10246504 за операционный цикл 10.01.2018 - 12.01.2018
2018-01-16 23:59:59,3444900,Выдача наличных денежных средств по УС 10246504 за операционный цикл 12.01.2018 - 16.01.2018
2018-01-18 23:59:59,2649600,Выдача наличных денежных средств по УС 10246504 за операционный цикл 16.01.2018 - 18.01.2018
2018-01-22 23:59:59,2774700,Выдача наличных денежных средств по УС 10246504 за операционный цикл 18.01.2018 - 22.01.2018
2018-01-24 23:59:59,2629300,Выдача наличных денежных средств по УС 10246504 за операционный цикл 22.01.2018 - 24.01.2018
2018-01-27 23:59:59,3475100,Выдача наличных денежных средств по УС 10246504 за операционный цикл 24.01.2018 - 27.01.2018
2018-01-30 23:59:59,2996900,Выдача наличных денежных средств по УС 10246504 за операционный цикл 27.01.2018 - 30.01.2018
2018-02-01 23:59:59,2897100,Выдача наличных денежных средств по УС 10246504 за операционный цикл 30.01.2018 - 01.02.2018
2018-02-05 23:59:59,2905400,Выдача наличных денежных средств по УС 10246504 за операционный цикл 01.02.2018 - 05.02.2018
2018-02-07 23:59:59,2289100,Выдача наличных денежных средств по УС 10246504 за операционный цикл 05.02.2018 - 07.02.2018
2018-02-10 23:59:59,6491400,Выдача наличных денежных средств по УС 10246504 за операционный цикл 07.02.2018 - 10.02.2018
2018-02-13 23:59:59,3192800,Выдача наличных денежных средств по УС 10246504 за операционный цикл 10.02.2018 - 13.02.2018
2018-02-16 23:59:59,4398700,Выдача наличных денежных средств по УС 10246504 за операционный цикл 13.02.2018 - 16.02.2018
2018-02-18 23:59:59,2813000,Выдача наличных денежных средств по УС 10246504 за операционный цикл 16.02.2018 - 18.02.2018
2018-02-21 23:59:59,3255400,Выдача наличных денежных средств по УС 10246504 за операционный цикл 18.02.2018 - 21.02.2018
